avg_rating_delta,w_win_rate,b_win_rate,n_games_played,avg_white_rating,avg_black_rating,cluster
53.18181818181818,27.272727272727277,72.72727272727273,11,1607.3636363636365,1616.1818181818182,4
12.3,30.0,70.0,10,1675.4,1645.7,4
105.08333333333331,33.333333333333336,66.66666666666667,12,1805.25,1762.8333333333333,4
95.35714285714286,28.571428571428573,71.42857142857143,14,1778.571428571429,1874.9285714285716,4
-40.875,18.75,81.25,16,1736.0625,1763.4375,4
42.1875,12.5,87.5,16,1816.75,1880.4375,4
-5.909090909090909,0.0,100.0,11,1771.0,1765.090909090909,4
146.5,33.333333333333336,66.66666666666667,24,1707.3333333333333,1752.5833333333333,4
79.9090909090909,27.272727272727277,72.72727272727273,11,1728.8181818181818,1746.3636363636365,4
49.6,20.0,80.0,10,1680.2,1722.2,4
83.53846153846153,23.07692307692308,76.92307692307692,13,1630.6153846153843,1765.3846153846157,4
60.28,28.0,72.0,25,1589.72,1689.04,4
62.1,20.0,80.0,10,1621.6,1731.5,4
-59.46153846153846,23.07692307692308,76.92307692307692,13,1607.7692307692307,1489.8461538461538,4
95.54545454545456,27.272727272727277,72.72727272727273,11,1702.3636363636365,1780.2727272727273,4
43.642857142857146,21.428571428571427,78.57142857142857,14,1591.642857142857,1650.0,4
305.2857142857143,21.428571428571427,78.57142857142857,14,1513.928571428571,1866.642857142857,4
111.43478260869566,30.43478260869565,69.56521739130434,23,1687.2173913043478,1829.434782608696,4
24.33333333333333,25.0,75.0,12,1625.8333333333333,1622.8333333333333,4
