avg_rating_delta,w_win_rate,b_win_rate,n_games_played,avg_white_rating,avg_black_rating,cluster
137.46153846153845,38.46153846153846,61.53846153846154,13,1476.6153846153843,1647.923076923077,2
156.9375,31.25,68.75,16,1402.25,1451.3125,2
100.8,33.333333333333336,66.66666666666667,15,1383.5333333333333,1444.7333333333331,2
74.63636363636364,31.818181818181817,68.18181818181819,22,1431.6363636363635,1527.2727272727273,2
173.7826086956522,39.130434782608695,60.869565217391305,23,1423.2173913043478,1535.695652173913,2
289.5263157894737,36.8421052631579,63.1578947368421,19,1295.7368421052631,1317.2631578947369,2
82.66666666666667,33.333333333333336,66.66666666666667,12,1592.25,1606.25,2
53.72727272727273,36.36363636363637,63.63636363636363,11,1467.909090909091,1497.4545454545455,2
106.8148148148148,33.333333333333336,66.66666666666667,27,1516.962962962963,1570.2962962962963,2
29.33333333333333,33.333333333333336,66.66666666666667,30,1532.5,1587.8333333333333,2
101.2,33.333333333333336,66.66666666666667,15,1573.9333333333334,1637.4,2
51.77272727272727,29.545454545454547,70.45454545454545,44,1366.4772727272727,1382.7954545454545,2
93.27777777777776,38.888888888888886,61.11111111111112,18,1338.888888888889,1357.8333333333333,2
39.69565217391305,39.130434782608695,60.869565217391305,23,1389.0,1423.1304347826087,2
242.66666666666663,33.333333333333336,66.66666666666667,12,1509.8333333333333,1742.6666666666667,2
36.5,25.0,75.0,12,1311.4166666666667,1396.75,2
123.8,32.5,67.5,40,1432.15,1489.35,2
97.0,40.0,60.0,10,1505.7,1544.5,2
84.4,30.0,70.0,10,1421.7,1519.1,2
63.91666666666666,33.333333333333336,66.66666666666667,12,1417.25,1455.1666666666667,2
87.15384615384616,38.46153846153846,61.53846153846154,26,1549.1153846153843,1616.8076923076924,2
48.064516129032256,35.483870967741936,64.51612903225806,31,1509.9354838709678,1528.7096774193549,2
106.62962962962963,33.333333333333336,66.66666666666667,54,1432.4074074074074,1569.1851851851852,2
84.75,33.333333333333336,66.66666666666667,12,1528.1666666666667,1534.4166666666667,2
108.23076923076924,23.07692307692308,76.92307692307692,13,1462.8461538461538,1541.6923076923076,2
