avg_rating_delta,w_win_rate,b_win_rate,n_games_played,avg_white_rating,avg_black_rating,cluster
109.7906976744186,60.46511627906977,39.53488372093023,43,1603.5116279069769,1585.5348837209303,0
90.0,61.90476190476191,38.095238095238095,42,1581.071428571429,1591.0238095238096,0
144.95833333333334,50.0,50.0,24,1686.375,1811.25,0
148.5,50.0,50.0,12,1660.0,1753.6666666666667,0
81.13333333333334,53.333333333333336,46.66666666666666,15,1572.3333333333333,1618.8,0
136.73684210526315,52.63157894736842,47.36842105263158,19,1638.8947368421052,1462.4736842105262,0
126.26923076923076,53.84615384615385,46.15384615384615,26,1741.8461538461538,1765.6538461538462,0
132.21212121212122,51.51515151515152,48.48484848484848,33,1611.030303030303,1629.8484848484848,0
13.529411764705882,58.8235294117647,41.1764705882353,17,1674.8235294117646,1643.8823529411766,0
74.42105263157895,52.63157894736842,47.36842105263158,19,1662.842105263158,1595.3684210526317,0
110.42857142857144,57.142857142857146,42.85714285714285,14,1725.7857142857142,1751.7857142857142,0
104.17647058823528,52.94117647058823,47.05882352941177,17,1769.7058823529412,1674.7058823529412,0
92.11111111111111,59.25925925925926,40.74074074074074,27,1666.5925925925926,1732.2592592592594,0
102.26666666666668,53.333333333333336,46.66666666666666,15,1708.0,1711.2,0
97.75,50.0,50.0,16,1647.5,1514.125,0
52.642857142857146,50.0,50.0,14,1615.2142857142858,1601.857142857143,0
38.46428571428572,60.71428571428572,39.285714285714285,28,1723.4642857142858,1651.357142857143,0
93.8,52.0,48.0,25,1772.92,1764.08,0
81.73584905660377,62.264150943396224,37.735849056603776,53,1613.2641509433963,1645.6037735849056,0
93.3846153846154,53.84615384615385,46.15384615384615,13,1663.076923076923,1651.3846153846157,0
80.75,56.25,43.75,32,1629.84375,1662.90625,0
179.52941176470588,58.8235294117647,41.1764705882353,17,1594.1176470588234,1557.0588235294117,0
101.06666666666666,53.333333333333336,46.66666666666666,15,1588.0666666666666,1569.5333333333333,0
51.310344827586206,50.0,50.0,58,1728.7068965517242,1738.4310344827586,0
98.8125,56.25,43.75,16,1669.8125,1754.125,0
79.5,56.52173913043478,43.47826086956522,46,1706.2391304347825,1705.2608695652175,0
14.533333333333331,50.0,50.0,30,1674.1666666666667,1685.9,0
17.083333333333332,58.333333333333336,41.66666666666666,12,1647.25,1685.5,0
10.625,60.0,40.0,40,1640.45,1672.975,0
7.545454545454546,54.54545454545455,45.45454545454545,11,1660.5454545454545,1648.4545454545455,0
105.3846153846154,50.0,50.0,26,1756.2307692307693,1815.5384615384612,0
127.47058823529412,58.8235294117647,41.1764705882353,17,1723.470588235294,1732.5882352941176,0
87.93103448275862,60.91954022988506,39.08045977011494,87,1748.2413793103449,1715.4597701149426,0
145.94117647058823,52.94117647058823,47.05882352941177,17,1528.9411764705883,1677.7058823529412,0
38.595238095238095,54.76190476190476,45.23809523809524,42,1728.7619047619048,1745.2142857142858,0
65.8,50.0,50.0,10,1628.9,1533.9,0
110.95454545454544,59.09090909090909,40.90909090909091,22,1564.9545454545455,1678.7272727272727,0
96.25,53.57142857142857,46.42857142857143,28,1666.357142857143,1636.321428571429,0
87.34615384615384,50.0,50.0,26,1605.7692307692307,1551.2692307692307,0
125.9047619047619,52.38095238095238,47.61904761904762,21,1653.6666666666667,1602.7142857142858,0
89.18604651162791,60.46511627906977,39.53488372093023,43,1704.2790697674418,1742.906976744186,0
103.15,50.0,50.0,20,1613.9,1624.15,0
57.45454545454545,63.63636363636363,36.36363636363637,22,1634.9545454545455,1672.6818181818182,0
33.19230769230769,53.84615384615385,46.15384615384615,26,1687.076923076923,1704.8846153846157,0
134.19607843137254,64.70588235294117,35.294117647058826,51,1663.235294117647,1611.0392156862745,0
31.0,50.0,50.0,20,1608.15,1647.45,0
139.9090909090909,54.54545454545455,45.45454545454545,11,1627.6363636363635,1547.1818181818182,0
72.3,50.0,50.0,10,1787.5,1841.6,0
151.26666666666668,60.0,40.0,15,1652.2,1594.2666666666669,0
105.4,50.0,50.0,10,1761.7,1666.3,0
104.16666666666669,50.0,50.0,18,1705.5,1716.4444444444443,0
110.61290322580643,61.29032258064516,38.70967741935484,31,1748.451612903226,1580.9354838709678,0
83.51612903225806,58.064516129032256,41.935483870967744,31,1651.258064516129,1570.7096774193549,0
107.36363636363636,54.54545454545455,45.45454545454545,11,1725.7272727272727,1599.2727272727273,0
120.0,57.142857142857146,42.85714285714285,14,1778.7142857142858,1760.857142857143,0
82.72727272727273,54.54545454545455,45.45454545454545,11,1691.2727272727273,1724.0,0
154.33333333333334,53.333333333333336,46.66666666666666,15,1566.4,1691.2666666666669,0
78.88888888888889,55.55555555555556,44.44444444444444,18,1684.0,1733.4444444444443,0
