avg_rating_delta,w_win_rate,b_win_rate,n_games_played,avg_white_rating,avg_black_rating,cluster
145.47368421052633,84.21052631578948,15.789473684210526,19,1662.1052631578948,1512.3157894736842,2
205.58333333333331,70.83333333333333,29.166666666666668,24,1523.375,1469.7916666666667,2
190.0,90.9090909090909,9.090909090909092,11,1509.1818181818182,1360.090909090909,2
105.07142857142856,71.42857142857143,28.571428571428573,14,1461.0,1535.357142857143,2
41.90909090909091,77.27272727272727,22.727272727272727,22,1561.2727272727273,1490.1818181818182,2
13.058823529411764,76.47058823529412,23.529411764705884,17,1570.5882352941176,1504.5882352941176,2
123.23076923076924,76.92307692307692,23.07692307692308,13,1632.5384615384614,1561.1538461538462,2
139.58333333333334,91.66666666666669,8.333333333333334,12,1656.0833333333333,1517.0,2
118.80597014925372,68.65671641791045,31.34328358208955,67,1584.6268656716418,1528.0298507462687,2
142.21428571428572,71.42857142857143,28.571428571428573,14,1553.2142857142858,1377.428571428571,2
141.9,90.0,10.0,10,1463.4,1353.5,2
163.88888888888889,59.25925925925926,40.74074074074074,27,1459.6666666666667,1376.074074074074,2
131.5483870967742,74.19354838709677,25.806451612903224,31,1476.1290322580646,1357.9354838709678,2
158.88235294117646,76.47058823529412,23.529411764705884,17,1462.470588235294,1343.470588235294,2
84.61904761904762,80.95238095238095,19.047619047619047,21,1562.190476190476,1485.7619047619048,2
156.39285714285714,64.28571428571429,35.714285714285715,28,1596.7142857142858,1461.678571428571,2
113.625,78.125,21.875,32,1653.90625,1559.71875,2
49.41176470588236,76.47058823529412,23.529411764705884,17,1543.470588235294,1504.6470588235295,2
129.5,64.28571428571429,35.714285714285715,14,1533.857142857143,1424.071428571429,2
101.46666666666668,66.66666666666667,33.333333333333336,15,1526.8,1481.4666666666667,2
40.9375,75.0,25.0,16,1562.875,1562.1875,2
179.9090909090909,81.81818181818181,18.181818181818183,11,1556.8181818181818,1383.6363636363635,2
184.26666666666668,66.66666666666667,33.333333333333336,15,1668.4,1534.9333333333334,2
190.41463414634143,68.29268292682927,31.70731707317073,41,1708.9756097560976,1596.3658536585365,2
138.11111111111111,66.66666666666667,33.333333333333336,36,1448.0,1373.611111111111,2
193.07142857142856,78.57142857142857,21.428571428571427,14,1701.7142857142858,1571.071428571429,2
122.67647058823528,70.58823529411765,29.41176470588235,34,1554.235294117647,1503.3823529411766,2
91.58333333333331,75.0,25.0,12,1602.4166666666667,1563.1666666666667,2
29.181818181818183,72.72727272727273,27.272727272727277,11,1400.8181818181818,1358.7272727272727,2
121.46666666666668,70.66666666666667,29.33333333333333,75,1572.08,1486.9333333333334,2
182.0,70.0,30.0,10,1327.6,1292.0,2
117.8695652173913,73.91304347826087,26.08695652173913,23,1662.7826086956522,1506.4782608695652,2
120.35,70.0,30.0,20,1601.3,1535.65,2
106.65714285714286,80.0,20.0,35,1478.0857142857142,1404.571428571429,2
65.7,70.0,30.0,10,1411.9,1342.6,2
84.38333333333334,70.0,30.0,60,1402.45,1330.1666666666667,2
82.94736842105263,68.42105263157895,31.57894736842105,38,1524.657894736842,1468.8157894736842,2
65.3103448275862,82.75862068965517,17.24137931034483,29,1398.7931034482758,1325.4137931034484,2
109.0,69.1358024691358,30.8641975308642,81,1483.888888888889,1468.5925925925926,2
211.58333333333331,91.66666666666669,8.333333333333334,12,1466.8333333333333,1254.0833333333333,2
64.85714285714286,76.19047619047619,23.80952380952381,21,1428.857142857143,1472.3809523809523,2
79.24137931034483,68.96551724137932,31.03448275862069,29,1544.8620689655172,1509.0689655172414,2
97.75,66.66666666666667,33.333333333333336,12,1518.9166666666667,1449.6666666666667,2
132.2,80.0,20.0,15,1673.8666666666666,1533.0,2
